10028010,"Antofagasta de la Sierra",2,,
10028020,Antofalla,2,,
10028030,"El Peñón",2,,
10028040,"Los Nacimientos",2,,
,,2,,
10035010,"Barranca Larga",2,,
10035020,Belén,2,,
10035030,"Cóndor Huasi",2,,
10035040,"Corral Quemado",2,,
10035050,"El Durazno",2,,
10035060,"Farallón Negro",2,,
10035070,Hualfín,2,,
10035080,Jacipunco,2,,
10035090,"La Puntilla",2,,
10035100,"Las Juntas",2,,
10035110,Londres,2,,
10035120,"Los Nacimientos",2,,
10035130,"Puerta de Corral Quemado",2,,
10035140,"Puerta de San José",2,,
10035150,"Villa Vil",2,,
,,2,,
10042010,"Adolfo E. Carranza",2,,
10042020,"Balde de la Punta",2,,
10042030,Capayán,2,,
10042040,Chumbicha,2,,
10042050,"Colonia del Valle",2,,
10042060,"Colonia Nueva Coneta",2,,
10042070,Concepción,2,,
10042080,Coneta,2,,
10042090,"El Bañado",2,,
10042100,Huillapima,2,,
10042110,"Los Angeles",2,,
10042120,Miraflores,2,,
10042130,"San Martín",2,,
10042140,"San Pablo",2,,
10042150,"San Pedro",2,,
,,2,,
10049010,"Barrio Bancario",2,,
10049020,"El Pantanillo",2,,
10049030,"San Fernando del Valle de Catamarca",2,,
,,2,,
10056010,"El Alto",2,,
10056020,Guayamba,2,,
10056030,Infanzón,2,,
10056040,"Los Corrales",2,,
10056050,Tapso,2,,
10056060,Vilismán,2,,
,,2,,
10063010,Collagasta,2,,
10063020,"Pomancillo Este",2,,
10063030,"Pomancillo Oeste",2,,
10063040,"San José",2,,
10063040,,2,,
10063040,,2,,
10063040,,2,,
10063040,,2,,
10063040,,2,,
10063040,,2,,
10063050,"Villa Las Pirquitas",2,,
,,2,,
10070010,"Casa de Piedra",2,,
10070020,"El Aybal",2,,
10070030,"El Bañado",2,,
10070040,"El Divisadero",2,,
10070050,"El Quimilo",2,,
10070060,Esquiú,2,,
10070070,Icaño,2,,
10070080,"La Dorada",2,,
10070090,"La Guardia",2,,
10070100,"Las Esquinas",2,,
10070110,"Las Palmitas",2,,
10070120,Quirós,2,,
10070130,Ramblones,2,,
10070140,Recreo,2,,
10070150,"San Antonio",2,,
,,2,,
10077010,Amadores,2,,
10077020,"El Rosario",2,,
10077030,"La Bajada",2,,
10077040,"La Higuera",2,,
10077050,"La Merced",2,,
10077060,"La Viña",2,,
10077070,"Las Lajas",2,,
10077080,"Monte Potrero",2,,
10077090,"Palo Labrado",2,,
10077100,"San Antonio",2,,
10077110,"Villa de Balcozna",2,,
,,2,,
10084010,Apoyaco,2,,
10084020,Colana,2,,
10084030,Colpes,2,,
10084040,"El Pajonal (Est. Pomán)",2,,
10084050,Joyango,2,,
10084060,Mutquin,2,,
10084070,Pomán,2,,
10084080,Rincón,2,,
10084090,"San Miguel",2,,
10084100,Saujil,2,,
10084110,Siján,2,,
,,2,,
10091010,Andalhualá,2,,
10091020,Caspichango,2,,
10091030,"Chañar Punco",2,,
10091030,,2,,
10091030,,2,,
10091030,,2,,
10091040,"El Cajón",2,,
10091050,"El Desmonte",2,,
10091060,"El Puesto",2,,
10091070,Famatanca,2,,
10091070,,2,,
10091070,,2,,
10091080,"Fuerte Quemado",2,,
10091090,"La Hoyada",2,,
10091100,"La Loma",2,,
10091110,"Las Mojarras",2,,
10091110,,2,,
10091110,,2,,
10091120,"Loro Huasi",2,,
10091130,"Punta de Balasto",2,,
10091140,"San José",2,,
10091140,,2,,
10091140,,2,,
10091140,,2,,
10091140,,2,,
10091140,,2,,
10091150,"Santa María",2,,
10091160,Yapes,2,,
,,2,,
10098010,Alijilán,2,,
10098020,"Bañado de Ovanta",2,,
10098030,"Las Cañas",2,,
10098040,Lavalle,2,,
10098050,"Los Altos",2,,
10098060,Manantiales,2,,
10098070,"San Pedro",2,,
,,2,,
10105010,Anillaco,2,,
10105020,Antinaco,2,,
10105030,"Banda de Lucero",2,,
10105040,"Cerro Negro",2,,
10105050,Copacabana,2,,
10105050,,2,,
10105050,,2,,
10105060,Cordobita,2,,
10105070,"Costa de Reyes",2,,
10105080,"El Pueblito",2,,
10105090,"El Puesto",2,,
10105100,"El Salado",2,,
10105110,Fiambalá,2,,
10105120,,2,,
10105120,,2,,
10105120,,2,,
10105120,"Los Balverdis",2,,
10105130,Medanitos,2,,
10105140,"Palo Blanco",2,,
10105150,"Punta del Agua",2,,
10105160,Saujil,2,,
10105170,Tatón,2,,
10105180,Tinogasta,2,,
,,2,,
10112010,"El Portezuelo",2,,
10112020,Huaycama,2,,
10112030,"Las Tejas",2,,
10112040,"San Isidro",2,,
10112040,,2,,
10112040,,2,,
10112040,,2,,
10112040,,2,,
10112040,,2,,
10112040,,2,,
10112040,,2,,
10112050,"Santa Cruz",2,,
14007010,Amboy,3,,
14007020,"Arroyo San Antonio",3,,
14007030,"Cañada del Sauce",3,,
14007040,"Capilla Vieja",3,,
14007050,"El Corcovado - El Torreón",3,,
14007060,Embalse,3,,
14007070,"La Cruz",3,,
14007080,"La Cumbrecita",3,,
14007090,"Las Bajadas",3,,
14007100,"Las Caleras",3,,
14007110,"Los Cóndores",3,,
14007120,"Los Molinos",3,,
14007130,"Los Reartes",3,,
14007140,Lutti,3,,
14007150,"Monte Ralo",3,,
14007160,"Parque Calmayo",3,,
14007170,"Río de los Sauces",3,,
14007180,"San Agustín",3,,
14007190,"San Ignacio (Loteo San Javier)",3,,
14007200,"San Ignacio (Loteo Vélez Crespo)",3,,
14007210,"Santa Rosa de Calamuchita",3,,
14007210,,3,,
14007210,,3,,
14007220,"Segunda Usina",3,,
14007230,"Solar de los Molinos",3,,
14007240,"Villa Alpina",3,,
14007250,"Villa Amancay",3,,
14007260,"Villa Berna",3,,
14007270,"Villa Ciudad Parque Los Reartes (1a. Sección)",3,,
14007280,"Villa Ciudad Parque Los Reartes (3a. Sección)",3,,
14007290,"Villa del Dique",3,,
14007300,"Villa El Tala",3,,
14007310,"Villa General Belgrano",3,,
14007320,"Villa La Rivera",3,,
14007330,"Villa Quillinzo",3,,
14007340,"Villa Rumipal",3,,
14007350,"Villa San Miguel",3,,
14007360,"Villa Yacanto",3,,
,,3,,
14014010,Córdoba,3,,
14014020,"Jardín Arenales",3,,
14014020,,3,,
14014020,,3,,
,,3,,
14021010,"Agua de Oro",3,,
14021020,Ascochinga,3,,
14021030,"Canteras El Sauce",3,,
14021040,"Casa Bamba",3,,
14021050,"Colonia Caroya",3,,
14021060,"Colonia Tirolesa",3,,
14021070,"Colonia Vicente Agüero",3,,
14021080,"Corral Quemado",3,,
14021090,"Country Chacras de la Villa  - Country San Isidro",3,,
14021090,,3,,
14021090,,3,,
14021100,"El Diquecito",3,,
14021110,"El Manzano",3,,
14021120,"Estación Colonia Tirolesa",3,,
14021130,"General Paz",3,,
14021140,"Jesús María",3,,
14021150,"La Calera",3,,
14021150,,3,,
14021150,,3,,
14021160,"La Granja",3,,
14021170,"La Puerta",3,,
14021180,"Los Molles",3,,
14021190,"Malvinas Argentinas",3,,
14021200,Mendiolaza,3,,
14021210,"Mi Granja",3,,
14021220,"Pajas Blancas",3,,
14021230,"Río Ceballos",3,,
14021240,Saldán,3,,
14021250,Salsipuedes,3,,
14021250,,3,,
14021250,,3,,
14021260,"Santa Elena",3,,
14021270,Tinoco,3,,
14021280,Unquillo,3,,
14021290,"Villa Allende",3,,
14021300,"Villa Cerro Azul",3,,
14021310,"Villa El Fachinal - Parque Norte - Guiñazú Norte",3,,
14021310,,3,,
14021310,,3,,
14021320,"Villa Los Llanos",3,,
14021320,,3,,
14021320,,3,,
,,3,,
14028010,"Alto de los Quebrachos",3,,
14028020,"Bañado de Soto",3,,
14028030,"Canteras Quilpo",3,,
14028040,"Cruz de Caña",3,,
14028050,"Cruz del Eje",3,,
14028060,"El Brete",3,,
14028070,"El Rincón",3,,
14028080,"Guanaco Muerto",3,,
14028090,"La Banda",3,,
14028100,"La Batea",3,,
14028110,"La Higuera",3,,
14028120,"Las Cañadas",3,,
14028130,"Las Playas",3,,
14028140,"Los Chañaritos",3,,
14028150,"Media Naranja",3,,
14028160,"Paso Viejo",3,,
14028170,"San Marcos Sierra",3,,
14028180,Serrezuela,3,,
14028190,Tuclame,3,,
14028200,"Villa de Soto",3,,
,,3,,
14035010,"Del Campillo",3,,
14035020,"Estación Lecueder",3,,
14035030,"Hipólito Bouchard",3,,
14035040,"Huinca Renancó",3,,
14035050,Italó,3,,
14035060,Mattaldi,3,,
14035070,"Nicolás Bruzzone",3,,
14035080,Onagoity,3,,
14035090,Pincén,3,,
14035100,Ranqueles,3,,
14035110,"Santa Magdalena (Est. Jovita)",3,,
14035120,"Villa Huidobro (Est. Cañada Verde)",3,,
14035130,"Villa Sarmiento",3,,
14035140,"Villa Valeria",3,,
,,3,,
14042010,"Arroyo Algodón",3,,
14042020,"Arroyo Cabral",3,,
14042030,Ausonia,3,,
14042040,Chazón,3,,
14042050,Etruria,3,,
14042060,"La Laguna",3,,
14042070,"La Palestina",3,,
14042080,"La Playosa",3,,
14042090,"Las Mojarras",3,,
14042100,Luca,3,,
14042110,Pasco,3,,
14042120,Sanabria,3,,
14042130,"Silvio Pellico",3,,
14042140,Ticino,3,,
14042150,"Tío Pujio",3,,
14042160,"Villa Albertina",3,,
14042170,"Villa María",3,,
14042180,"Villa Nueva",3,,
14042190,"Villa Oeste",3,,
,,3,,
14049010,Avellaneda,3,,
14049020,"Cañada de Río Pinto",3,,
14049030,Chuña,3,,
14049040,Copacabana,3,,
14049050,"Deán Funes",3,,
14049060,"Esquina del Alambre",3,,
14049070,"Los Chañaritos",3,,
14049080,"Los Pozos",3,,
14049090,"Olivares de San Nicolás",3,,
14049100,Quilino,3,,
14049110,"San Pedro de Toyos",3,,
14049120,"Villa Gutiérrez",3,,
14049130,"Villa Quilino",3,,
,,3,,
14056010,"Alejandro Roca (Est. Alejandro)",3,,
14056020,Assunta,3,,
14056030,Bengolea,3,,
14056040,Carnerillo,3,,
14056050,Charras,3,,
14056060,"El Rastreador",3,,
14056070,"General Cabrera",3,,
14056080,"General Deheza",3,,
14056090,Huanchillas,3,,
14056100,"La Carlota",3,,
14056110,"Los Cisnes",3,,
14056120,Olaeta,3,,
14056130,"Pacheco de Melo",3,,
14056140,"Paso del Durazno",3,,
14056150,"Santa Eufemia",3,,
14056160,Ucacha,3,,
14056170,"Villa Reducción",3,,
,,3,,
14063010,"Alejo Ledesma",3,,
14063020,Arias,3,,
14063030,"Camilo Aldao",3,,
14063040,"Capitán General Bernardo O'Higgins",3,,
14063050,Cavanagh,3,,
14063060,"Colonia Barge",3,,
14063070,"Colonia Italiana",3,,
14063080,"Colonia Veinticinco",3,,
14063090,"Corral de Bustos",3,,
14063100,"Cruz Alta",3,,
14063110,"General Baldissera",3,,
14063120,"General Roca",3,,
14063130,Guatimozín,3,,
14063140,Inriville,3,,
14063150,"Isla Verde",3,,
14063160,Leones,3,,
14063170,"Los Surgentes",3,,
14063180,"Marcos Juárez",3,,
14063190,"Monte Buey",3,,
14063200,Noetinger,3,,
14063210,Saira,3,,
14063220,Saladillo,3,,
14063230,"Villa Elisa",3,,
,,3,,
14070010,"Ciénaga del Coro",3,,
14070020,"El Chacho",3,,
14070030,"Estancia de Guadalupe",3,,
14070040,Guasapampa,3,,
14070050,"La Playa",3,,
14070060,"San Carlos Minas",3,,
14070070,Talaini,3,,
14070080,Tosno,3,,
,,3,,
14077010,Chancani,3,,
14077020,"Las Palmas",3,,
14077030,"Los Talares",3,,
14077040,Salsacate,3,,
14077050,"San Gerónimo",3,,
14077060,"Tala Cañada",3,,
14077070,Taninga,3,,
14077080,"Villa de Pocho",3,,
,,3,,
14084010,"General Levalle",3,,
14084020,"La Cesira",3,,
14084030,Laboulaye,3,,
14084040,Leguizamón,3,,
14084050,Melo,3,,
14084060,"Río Bamba",3,,
14084070,Rosales,3,,
14084080,"San Joaquín",3,,
14084090,Serrano,3,,
14084100,"Villa Rossi",3,,
,,3,,
14091010,"Barrio Santa Isabel",3,,
14091020,"Bialet Massé",3,,
14091030,Cabalango,3,,
14091040,"Capilla del Monte",3,,
14091050,"Casa Grande",3,,
14091060,Charbonier,3,,
14091070,Cosquín,3,,
14091080,"Cuesta Blanca",3,,
14091090,"Estancia Vieja",3,,
14091100,"Huerta Grande",3,,
14091110,"La Cumbre",3,,
14091120,"La Falda",3,,
14091130,"Las Jarillas",3,,
14091140,"Los Cocos",3,,
14091150,Mallín,3,,
14091160,"Mayu Sumaj",3,,
14091170,"Quebrada de Luna",3,,
14091180,"San Antonio de Arredondo",3,,
14091190,"San Esteban",3,,
14091200,"San Roque",3,,
14091210,"Santa María de Punilla",3,,
14091220,"Tala Huasi",3,,
14091230,Tanti,3,,
14091240,"Valle Hermoso",3,,
14091250,"Villa Carlos Paz",3,,
14091260,"Villa Flor Serrana",3,,
14091270,"Villa Giardino",3,,
14091280,"Villa Lago Azul",3,,
14091290,"Villa Parque Siquimán",3,,
14091300,"Villa Río Icho Cruz",3,,
14091310,"Villa San José",3,,
14091320,"Villa Santa Cruz del Lago",3,,
,,3,,
14098010,Achiras,3,,
14098020,"Adelia María",3,,
14098030,"Alcira (Est. Gigena)",3,,
14098040,"Alpa Corral",3,,
14098050,Berrotarán,3,,
14098060,Bulnes,3,,
14098070,Chaján,3,,
14098080,Chucul,3,,
14098090,"Coronel Baigorria",3,,
14098100,"Coronel Moldes",3,,
14098110,Elena,3,,
14098120,"La Carolina",3,,
14098130,"La Cautiva",3,,
14098140,"La Gilda",3,,
14098150,"Las Acequias",3,,
14098160,"Las Albahacas",3,,
14098170,"Las Higueras",3,,
14098180,"Las Peñas",3,,
14098190,"Las Vertientes",3,,
14098200,Malena,3,,
14098210,"Monte de los Gauchos",3,,
14098220,"Paso del Durazno",3,,
14098230,"Río Cuarto",3,,
14098240,Sampacho,3,,
14098250,"San Basilio",3,,
14098260,"Santa Catalina (Est. Holmberg)",3,,
14098270,Suco,3,,
14098280,Tosquitas,3,,
14098290,"Vicuña Mackenna",3,,
14098300,"Villa El Chacay",3,,
14098310,"Villa Santa Eugenia",3,,
14098320,Washington,3,,
,,3,,
14105010,Atahona,3,,
14105020,"Cañada de Machado",3,,
14105030,"Capilla de los Remedios",3,,
14105040,Chalacea,3,,
14105050,"Colonia Las Cuatro Esquinas",3,,
14105060,"Diego de Rojas",3,,
14105070,"El Alcalde (Est. Tala Norte)",3,,
14105080,"El Crispín",3,,
14105090,Esquina,3,,
14105100,"Kilómetro 658",3,,
14105110,"La Para",3,,
14105120,"La Posta",3,,
14105130,"La Puerta",3,,
14105140,"La Quinta",3,,
14105150,"Las Gramillas",3,,
14105160,"Las Saladas",3,,
14105170,"Maquinista Gallini",3,,
14105180,"Monte del Rosario",3,,
14105190,Montecristo,3,,
14105200,"Obispo Trejo",3,,
14105210,Piquillín,3,,
14105220,"Plaza de Mercedes",3,,
14105230,"Pueblo Comechingones",3,,
14105240,"Río Primero",3,,
14105250,"Sagrada Familia",3,,
14105260,"Santa Rosa de Río Primero (Est. Villa Santa Rosa)",3,,
14105270,"Villa Fontana",3,,
,,3,,
14112010,"Cerro Colorado",3,,
14112020,"Chañar Viejo",3,,
14112030,"Eufrasio Loza",3,,
14112040,Gütemberg,3,,
14112050,"La Rinconada",3,,
14112060,"Los Hoyos",3,,
14112070,"Puesto de Castro",3,,
14112080,"Rayo Cortado",3,,
14112090,"San Pedro de Gütemberg",3,,
14112100,"Santa Elena",3,,
14112110,"Sebastián Elcano",3,,
14112120,"Villa Candelaria Norte",3,,
14112130,"Villa de María",3,,
,,3,,
14119010,Calchín,3,,
14119020,"Calchín Oeste",3,,
14119030,"Capilla del Carmen",3,,
14119040,Carrilobo,3,,
14119050,Colazo,3,,
14119060,"Colonia Videla",3,,
14119070,Costasacate,3,,
14119080,Impira,3,,
14119090,"Laguna Larga",3,,
14119100,"Las Junturas",3,,
14119110,"Los Chañaritos",3,,
14119120,Luque,3,,
14119130,Manfredi,3,,
14119140,Matorrales,3,,
14119150,Oncativo,3,,
14119160,Pilar,3,,
14119170,"Pozo del Molle",3,,
14119180,Rincón,3,,
14119190,"Río Segundo",3,,
14119200,"Santiago Temple",3,,
14119210,"Villa del Rosario",3,,
,,3,,
14126010,Ambul,3,,
14126020,"Arroyo Los Patos",3,,
14126030,"El Huayco",3,,
14126040,"La Cortadera",3,,
14126050,"Las Calles",3,,
14126060,"Las Oscuras",3,,
14126070,"Las Rabonas",3,,
14126080,"Los Callejones",3,,
14126090,"Mina Clavero",3,,
14126100,Mussi,3,,
14126110,Nono,3,,
14126120,Panaholma,3,,
14126130,"San Huberto",3,,
14126140,"San Lorenzo",3,,
14126150,"San Martín",3,,
14126160,"San Pedro",3,,
14126170,"San Vicente",3,,
14126180,"Sauce Arriba",3,,
14126190,Tasna,3,,
14126200,"Villa Cura Brochero",3,,
14126210,"Villa Sarmiento",3,,
,,3,,
14133010,Conlara,3,,
14133020,Corralito,3,,
14133030,"Cruz Caña",3,,
14133040,"Dos Arroyos",3,,
14133050,"El Pantanillo",3,,
14133060,"La Paz",3,,
14133060,,3,,
14133060,,3,,
14133060,,3,,
14133060,,3,,
14133070,"La Población",3,,
14133080,"La Ramada",3,,
14133090,"La Travesía",3,,
14133100,"Las Tapias",3,,
14133110,"Los Cerrillos",3,,
14133120,"Los Hornillos",3,,
14133130,"Los Molles",3,,
14133140,"Los Romeros",3,,
14133150,Luyaba,3,,
14133160,"Quebrada de los Pozos",3,,
14133170,"San Javier y Yacanto",3,,
14133180,"San José",3,,
14133190,"Villa de las Rosas",3,,
14133190,,3,,
14133190,,3,,
14133190,,3,,
14133190,,3,,
14133190,,3,,
14133200,"Villa Dolores",3,,
14133210,"Villa La Viña",3,,
,,3,,
14140010,Alicia,3,,
14140020,"Altos de Chipión",3,,
14140030,Arroyito,3,,
14140040,Balnearia,3,,
14140050,Brinkmann,3,,
14140060,"Colonia Anita",3,,
14140070,"Colonia 10 de Julio",3,,
14140080,"Colonia Las Pichanas",3,,
14140090,"Colonia Marina",3,,
14140100,"Colonia Prosperidad",3,,
14140110,"Colonia San Bartolomé",3,,
14140120,"Colonia San Pedro",3,,
14140130,"Colonia Santa María",3,,
14140140,"Colonia Valtelina",3,,
14140150,"Colonia Vignaud",3,,
14140160,Devoto,3,,
14140170,"El Arañado",3,,
14140180,"El Fortín",3,,
14140190,"El Fuertecito",3,,
14140200,"El Tío",3,,
14140210,"Estación Luxardo",3,,
14140220,Freyre,3,,
14140230,"La Francia",3,,
14140240,"La Paquita",3,,
14140250,"La Tordilla",3,,
14140260,"Las Varas",3,,
14140270,"Las Varillas",3,,
14140280,Marull,3,,
14140290,Miramar,3,,
14140300,Morteros,3,,
14140310,"Plaza Luxardo",3,,
14140320,"Plaza San Francisco",3,,
14140330,Porteña,3,,
14140340,"Quebracho Herrado",3,,
14140350,Sacanta,3,,
14140360,"San Francisco",3,,
14140370,"Saturnino María Laspiur",3,,
14140380,Seeber,3,,
14140390,"Toro Pujio",3,,
14140400,Tránsito,3,,
14140410,Trinchera,3,,
14140420,"Villa Concepción del Tío",3,,
14140430,"Villa del Tránsito",3,,
14140440,"Villa San Esteban",3,,
,,3,,
14147010,"Alta Gracia",3,,
14147020,Anisacate,3,,
14147030,"Barrio Gilbert",3,,
14147040,"Barrio Villa del Parque",3,,
14147050,Bouwer,3,,
14147060,"Caseros Centro",3,,
14147070,"Costa Azul",3,,
14147080,"Despeñaderos (Est. Dr. Lucas A. de Olmos)",3,,
14147090,"Dique Chico",3,,
14147100,"Falda del Cañete",3,,
14147110,"Falda del Carmen",3,,
14147120,"La Boca del Río",3,,
14147130,"La Carbonada",3,,
14147140,"La Cumbrecita",3,,
14147150,"La Paisanita",3,,
14147160,"La Perla",3,,
14147170,"La Rancherita",3,,
14147180,"La Serranita",3,,
14147190,"Los Cedros",3,,
14147190,,3,,
14147190,,3,,
14147200,Lozada,3,,
14147210,Malagueño,3,,
14147210,,3,,
14147220,"Monte Ralo",3,,
14147230,"Potrero de Garay",3,,
14147240,"Rafael García",3,,
14147250,"San Clemente",3,,
14147260,"San Nicolás",3,,
14147270,Socavones,3,,
14147280,Toledo,3,,
14147290,"Valle Alegre",3,,
14147300,"Valle de Anisacate",3,,
14147310,"Villa Ciudad de América (Loteo Diego de Rojas)",3,,
14147320,"Villa del Prado",3,,
14147320,,3,,
14147320,,3,,
14147330,"Villa  La Bolsa",3,,
14147340,"Villa  Los Aromos",3,,
14147350,"Villa Parque Santa Ana",3,,
14147350,,3,,
14147350,,3,,
14147360,"Villa San Isidro",3,,
14147360,,3,,
14147360,,3,,
14147370,"Villa Sierras De Oro",3,,
14147380,Yocsina,3,,
,,3,,
14154010,Caminiaga,3,,
14154020,"Cerro Colorado",3,,
14154030,"Chuña Huasi",3,,
14154040,"Pozo Nuevo",3,,
14154050,"San Francisco del Chañar",3,,
,,3,,
14161010,Almafuerte,3,,
14161020,"Colonia Almada",3,,
14161030,Corralito,3,,
14161040,"Dalmacio Vélez",3,,
14161050,"General Fotheringham",3,,
14161060,Hernando,3,,
14161070,"James Craik",3,,
14161080,"Las Isletillas",3,,
14161090,"Las Perdices",3,,
14161100,"Los Zorros",3,,
14161110,Oliva,3,,
14161120,"Pampayasta Norte",3,,
14161130,"Pampayasta Sur",3,,
14161140,"Punta del Agua",3,,
14161150,"Río Tercero",3,,
14161160,Tancacha,3,,
14161170,"Villa Ascasubi",3,,
,,3,,
14168010,"Candelaria Sur",3,,
14168020,"Cañada de Luque",3,,
14168030,"Capilla de Sitón",3,,
14168040,"La Pampa",3,,
14168050,"La Paz",3,,
14168060,"Las Peñas",3,,
14168070,"Los Mistoles",3,,
14168080,"Santa Catalina",3,,
14168090,Sarmiento,3,,
14168100,Simbolar,3,,
14168110,Sinsacate,3,,
14168120,"Villa del Totoral",3,,
,,3,,
14175010,"Cerro Colorado",3,,
14175020,"Churqui Cañada",3,,
14175030,"El Rodeo",3,,
14175040,"El Tuscal",3,,
14175050,"Las Arrias",3,,
14175060,"Lucio V. Mansilla",3,,
14175070,"Rosario del Saladillo",3,,
14175080,"San José de la Dormida",3,,
14175090,"San José de las Salinas",3,,
14175100,"San Pedro Norte",3,,
14175110,"Villa Tulumba",3,,
,,3,,
14182010,"Aldea Santa María",3,,
14182020,"Alto Alegre",3,,
14182030,"Ana Zumarán",3,,
14182040,Ballesteros,3,,
14182050,"Ballesteros Sur",3,,
14182060,"Bell Ville",3,,
14182070,"Benjamín Gould",3,,
14182080,Canals,3,,
14182090,Chilibroste,3,,
14182100,Cintra,3,,
14182110,"Colonia Bismarck",3,,
14182120,"Colonia Bremen",3,,
14182130,Idiazabal,3,,
14182140,"Justiniano Posse",3,,
14182150,Laborde,3,,
14182160,"Monte Leña",3,,
14182170,"Monte Maíz",3,,
14182180,Morrison,3,,
14182190,Noetinger,3,,
14182200,Ordoñez,3,,
14182210,Pascanas,3,,
14182220,"Pueblo Italiano",3,,
14182230,"Ramón J. Cárcano",3,,
14182240,"San Antonio de Litín",3,,
14182250,"San Marcos",3,,
14182260,"San Severo",3,,
14182270,Viamonte,3,,
14182280,"Villa Los Patos",3,,
14182290,"Wenceslao Escalante",3,,"fin córdoba"
18007010,"Bella Vista",4,,corrientes
,,4,,
18014010,"Berón de Astrada",4,,
18014020,Yahapé,4,,
,,4,,
18021010,"Barrio Esperanza",4,,
18021020,Corrientes,4,,
18021030,"Laguna Brava",4,,
18021040,Riachuelo,4,,
18021050,"San Cayetano",4,,
,,4,,
18028010,Concepción,4,,
18028020,"Santa Rosa",4,,
18028030,Tabay,4,,
,,4,,
18035010,"Cazadores Correntinos",4,,
18035020,"Curuzú Cuatiá",4,,
18035030,Perugorría,4,,
,,4,,
18042010,"El Sombrero",4,,
18042020,Empedrado,4,,
,,4,,
18049010,Esquina,4,,
,,4,,
18056010,Alvear,4,,
18056020,"Estación Torrent",4,,
,,4,,
18063010,"Itá Ibaté",4,,
18063020,"Lomas de Vallejos",4,,
18063030,"Nuestra Señora del Rosario de Caá Catí",4,,
18063040,"Palmar Grande",4,,
,,4,,
18070010,"Colonia Carolina",4,,
18070020,Goya,4,,
,,4,,
18077010,Itatí,4,,
18077020,"Ramada Paso",4,,
,,4,,
18084010,"Colonia Liebig's",4,,
18084020,Ituzaingó,4,,
18084030,"San Antonio",4,,
18084040,"San Carlos",4,,
18084050,"Villa Olivari",4,,
,,4,,
18091010,"Cruz de los Milagros",4,,
18091020,"Gobernador Juan E. Martínez",4,,
18091030,Lavalle,4,,
18091040,"Santa Lucía",4,,
18091050,"Villa Córdoba",4,,
,,4,,
18098010,Mburucuyá,4,,
,,4,,
18105010,"Felipe Yofré",4,,
18105020,"Mariano I. Loza (Est. Justino Solari)",4,,
18105030,Mercedes,4,,
,,4,,
18112010,"Colonia Libertad",4,,
18112020,"Estación Libertad",4,,
18112030,"Juan Pujol",4,,
18112040,Mocoretá,4,,
18112050,"Monte Caseros",4,,
18112060,"Parada Acuña",4,,
,,4,,
18119010,Bonpland,4,,
18119020,"Parada Pucheta",4,,
18119030,"Paso de los Libres",4,,
18119040,Tapebicuá,4,,
,,4,,
18126010,Saladas,4,,
18126020,"San Lorenzo",4,,
,,4,,
18133010,"Ingenio Primer Correntino",4,,
18133020,"Paso de la Patria",4,,
18133030,"San Cosme",4,,
18133040,"Santa Ana",4,,
,,4,,
18140010,"San Luis del Palmar",4,,
,,4,,
18147010,"Colonia Carlos Pellegrini",4,,
18147020,Guaviraví,4,,
18147030,"La Cruz",4,,
18147040,Yapeyú,4,,
,,4,,
18154010,Loreto,4,,
18154020,"San Miguel",4,,
,,4,,
18161010,Chavarría,4,,
18161020,"Colonia Pando",4,,
18161030,"9 de Julio (Est. Pueblo 9 de Julio)",4,,
18161040,"Pedro R. Fernández (Est. Manuel F. Mantilla)",4,,
18161050,"San Roque",4,,
,,4,,
18168010,"José Rafael Gómez (Garabí)",4,,
18168020,Garruchos,4,,
18168030,"Gobernador Igr. Valentín Virasoro",4,,
18168040,"Santo Tomé",4,,
,,4,,
18175010,Sauce,4,,"fin corrientes"
22007010,"Concepción del Bermejo",16,,chaco
22007020,"Los Frentones",16,,
22007030,"Pampa del Infierno",16,,
22007040,"Río Muerto",16,,
22007050,"Taco Pozo",16,,
,,16,,
22014010,"General Vedia",16,,
22014020,"Isla del Cerrito",16,,
22014030,"La Leonesa",16,,
22014040,"Las Palmas",16,,
22014050,"Puerto Bermejo Nuevo",16,,
22014060,"Puerto Bermejo Viejo",16,,
22014070,"Puerto Eva Perón",16,,
,,16,,
22021010,"Presidencia Roque Sáenz Peña",16,,
,,16,,
22028010,Charata,16,,
,,16,,
22036010,Gancedo,16,,
22036020,"General Capdevila",16,,
22036030,"General Pinedo",16,,
22036040,"Mesón de Fierro",16,,
22036050,"Pampa Landriel",16,,
,,16,,
22039010,"Hermoso Campo",16,,
22039020,Itín,16,,
,,16,,
22043010,Chorotis,16,,
22043020,"Santa Sylvina",16,,
22043030,"Venados Grandes",16,,
,,16,,
22049010,Corzuela,16,,
,,16,,
22056010,"La Escondida",16,,
22056020,"La Verde",16,,
22056030,Lapachito,16,,
22056040,Makallé,16,,
,,16,,
22063010,"El Espinillo",16,,
22063020,"El Sauzal",16,,
22063030,"El Sauzalito",16,,
22063040,"Fortín Lavalle",16,,
22063050,"Fuerte Esperanza",16,,
22063060,"Juan José Castelli",16,,
22063070,Miraflores,16,,
22063080,"Nueva Pompeya",16,,
22063090,"Puerto Lavalle",16,,
22063100,"Villa Río Bermejito",16,,
22063110,Wichi,16,,
22063120,Zaparinqui,16,,
,,16,,
22070010,"Avia Terai",16,,
22070020,"Campo Largo",16,,
22070030,"Fortín Las Chuñas",16,,
22070040,Napenay,16,,
,,16,,
22077010,"Colonia Popular",16,,
22077020,"Estación General Obligado",16,,
22077030,"Laguna Blanca",16,,
